gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4958333427	bf2e3583-b3c3-417a-a2fe-b257bff001cc	2023ICERH2996	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouarundi		CR	SBBD		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.025933	-83.541798	5000.0										5787224	2435146	MACHINE_OBSERVATION							CC_BY_NC_4_0		Franklin Zamora Esquivel; Jorge Leiva Navarro			2025-02-01T00:43:42.990Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958333421	bf2e3583-b3c3-417a-a2fe-b257bff001cc	2023ICERH2960	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	SBBD		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.025933	-83.541798	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Franklin Zamora Esquivel; Jorge Leiva Navarro			2025-02-01T00:43:42.944Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958333411	bf2e3583-b3c3-417a-a2fe-b257bff001cc	2023ICERH2966	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	SBBD		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.025933	-83.541798	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Franklin Zamora Esquivel; Jorge Leiva Navarro			2025-02-01T00:43:42.989Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958333388	bf2e3583-b3c3-417a-a2fe-b257bff001cc	2023ICERH2976	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	SBBD		PRESENT	6	0553362c-9393-411f-bec2-116d0c343c4c	10.025933	-83.541798	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Franklin Zamora Esquivel; Jorge Leiva Navarro			2025-02-01T00:43:42.923Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958333386	bf2e3583-b3c3-417a-a2fe-b257bff001cc	2023ICERH2979	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	SBBD		PRESENT	4	0553362c-9393-411f-bec2-116d0c343c4c	10.025933	-83.541798	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Franklin Zamora Esquivel; Jorge Leiva Navarro			2025-02-01T00:43:42.918Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958333365	bf2e3583-b3c3-417a-a2fe-b257bff001cc	2023ICERH3408	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	SBBD		PRESENT	13	0553362c-9393-411f-bec2-116d0c343c4c	10.025933	-83.541798	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Franklin Zamora Esquivel; Jorge Leiva Navarro			2025-02-01T00:43:42.906Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958333308	bf2e3583-b3c3-417a-a2fe-b257bff001cc	2023ICERH3412	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	SBBD		PRESENT	4	0553362c-9393-411f-bec2-116d0c343c4c	10.025933	-83.541798	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Franklin Zamora Esquivel; Jorge Leiva Navarro			2025-02-01T00:43:42.861Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4954535294	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/246689761	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.740033	-82.858061	22.0						2024-10-10T06:28:17	10	10	2024	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	246689761		Fondo de Biodiversidad Sostenible	2024-10-10T22:08:55	CC_BY_NC_4_0	Fondo de Biodiversidad Sostenible	Fondo de Biodiversidad Sostenible			2025-05-12T14:42:24.129Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4954402701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/246505193	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.103291	-85.567751	31158.0						2024-10-09T10:52:19	9	10	2024	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	246505193		Federico A. Chinchilla Romero	2024-10-09T18:00:36	CC_BY_NC_4_0	Federico A. Chinchilla Romero	Federico A. Chinchilla Romero			2025-05-12T13:43:24.559Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952646825	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/244413162	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.980606	-83.862023	2523.0						2019-04-24T02:12:33	24	4	2019	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	244413162		alars_fvil	2024-09-28T01:30:52	CC_BY_NC_4_0	alars_fvil	alars_fvil			2025-05-12T14:25:52.834Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952644908	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/246042135	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.418203	-84.022373	2981.0						2022-04-28T19:53	28	4	2022	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	246042135		Jasen Liu	2024-10-06T22:02:26	CC_BY_NC_4_0	Jasen Liu	Jasen Liu			2025-05-12T14:19:48.680Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952482758	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/246354569	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.876291	-85.608252	260.0						2024-10-04	4	10	2024	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	246354569		Jaime Marcelo Aranda Sánchez	2024-10-08T18:26:09	CC_BY_NC_4_0	Jaime Marcelo Aranda Sánchez	Jaime Marcelo Aranda Sánchez			2025-05-12T16:17:57.619Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952465178	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/245926390	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.614115	-84.381533	9.0						2024-10-02T05:41	2	10	2024	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	245926390		cecilianb	2024-10-06T11:42:34	CC_BY_NC_4_0	cecilianb	cecilianb			2025-05-12T14:31:54.511Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952212564	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/244314872	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.722514	-84.038522	31227.0						2024-07-21T07:54	21	7	2024	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	244314872		C Hewitt	2024-09-28T01:17:42	CC_BY_NC_4_0	Daniel Arias	Daniel Arias			2025-05-12T14:47:59.884Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4950061611	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/243637590	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.644127	-83.533593	6094.0						2024-09-23T11:51:36	23	9	2024	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	243637590		myceliaworld	2024-09-23T18:09:29	CC_BY_NC_4_0	myceliaworld	myceliaworld			2025-05-12T16:05:41.439Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4946252441	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/241041300	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.452461	-83.403606	31189.0						2024-08-30T15:51:24	30	8	2024	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	241041300		luiscorreacr	2024-09-11T01:54:53	CC_BY_NC_4_0	luiscorreacr	luiscorreacr			2025-05-12T15:05:32.663Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4945472754	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/240206630	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.531232	-83.546646	20978.0						2024-09-06T14:54:21	6	9	2024	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	240206630		mcozii	2024-09-06T21:01:52	CC_BY_NC_4_0	mcozii	mcozii			2025-05-12T16:21:03.576Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4936754126	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/237522502	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.909509	-83.20696	4.0						2013-01-15T15:55	15	1	2013	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	237522502		Javier Carazo	2024-08-23T20:23:01	CC_BY_NC_4_0	Javier Carazo	Javier Carazo			2025-05-12T14:59:09.891Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4936168026	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/238445437	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.429334	-84.00935	39.0						2024-08-26T21:26	26	8	2024	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	238445437		Bruce Young	2024-08-28T17:00:34	CC_BY_NC_4_0	Bruce Young	Bruce Young			2025-05-12T11:46:28.606Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935998248	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/239689042	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.457798	-83.50279	1094.0						2011-01-30	30	1	2011	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	239689042		Fabián A. Sibaja Araya	2024-09-03T21:40:38	CC_BY_NC_4_0	Fabián A. Sibaja Araya	Fabián A. Sibaja Araya			2025-05-12T14:40:46.110Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4924131787	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234546221	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.304266	-84.795268							2024-08-07T15:38:57	7	8	2024	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	234546221		Criss Acuña	2024-08-08T17:09:16	CC_BY_4_0	Criss Acuña	Criss Acuña			2025-05-12T14:51:57.478Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4919562254	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96932505	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.620208	-83.733872	16.0						2018-02-12T09:57:13	12	2	2018	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	96932505		Preben Buhl	2021-10-02T20:02:01	CC0_1_0	Preben Buhl	Preben Buhl			2025-05-12T11:29:05.680Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4919313352	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203063973	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.839945	-84.675464	31169.0						2024-03-11T06:40	11	3	2024	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	203063973		Joachim Bertrands	2024-03-19T03:56:57	CC_BY_NC_4_0	Joachim Bertrands	Joachim Bertrands			2025-05-12T12:02:33.332Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4919271563	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/225581466	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.704329	-85.655421	31179.0						2023-10-11T12:28:54	11	10	2023	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	225581466		biobeagle31	2024-06-27T20:05:24	CC_BY_NC_4_0	biobeagle31	biobeagle31			2025-05-12T14:48:07.688Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4910719480	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/230298062	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.865877	-85.060768							2024-07-15T12:26:50	15	7	2024	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	230298062		Carlos Venegas-Elizondo	2024-07-19T14:38:02	CC_BY_NC_4_0	Carlos Venegas-Elizondo	Carlos Venegas-Elizondo			2025-05-12T14:06:31.598Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4910695425	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198373922	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.62018	-83.733795	24.0						2018-02-12T02:57:07	12	2	2018	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	198373922		Preben Buhl	2024-02-04T08:27:49	CC0_1_0	Preben Buhl	Preben Buhl			2025-05-12T16:09:07.482Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4908861087	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/228454906	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.668412	-83.858171	31227.0						2024-07-10T01:57	10	7	2024	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	228454906		Conservación_Corner_by_Queveri	2024-07-10T15:25:30	CC_BY_NC_4_0	Conservación_Corner_by_Queveri	Conservación_Corner_by_Queveri			2025-05-12T11:32:27.080Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4908737241	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/228760330	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.69378	-85.667942	31179.0						2024-07-11T11:45	11	7	2024	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	228760330		Javier Carazo	2024-07-12T03:41:15	CC_BY_NC_4_0	Javier Carazo	Javier Carazo			2025-05-12T14:38:21.017Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4908190765	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/228759084	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.699185	-84.652817	40.0						2024-07-10T05:45	10	7	2024	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	228759084		Ander	2024-07-12T03:55:38	CC_BY_NC_4_0	sebastiantroeng	sebastiantroeng			2025-05-12T14:23:30.292Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4902026195	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/222679532	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.639435	-83.732378	213.0						2024-02-20T12:22:26	20	2	2024	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	222679532		Behind the Vines Foundation	2024-06-14T17:14:30	CC_BY_NC_4_0	Behind the Vines Foundation	Behind the Vines Foundation			2025-05-12T14:52:47.416Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4901983386	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/221161925	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.411646	-83.45606	49492.0						2024-05-25T07:57	25	5	2024	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	221161925		Nydia Calderón R.	2024-06-16T17:15:25	CC_BY_NC_4_0	merari_leyton	merari_leyton			2025-05-12T11:27:37.985Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4901930207	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/222692152	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.73978	-83.765998	31271.0						2018-04-07T08:46:16	7	4	2018	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	222692152		Behind the Vines Foundation	2024-06-14T18:24:07	CC_BY_NC_4_0	Behind the Vines Foundation	Behind the Vines Foundation			2025-05-12T14:05:06.570Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
4901815116	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/222748421	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.639604	-83.731484	62.0						2018-01-28T17:37	28	1	2018	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	222748421		Behind the Vines Foundation	2024-06-14T23:40:24	CC_BY_NC_4_0	Behind the Vines Foundation	Behind the Vines Foundation			2025-05-12T11:58:08.409Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4901668438	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/224048007	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.638793	-83.729549	258.0						2024-05-16	16	5	2024	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	224048007		Behind the Vines Foundation	2024-06-20T20:08:27	CC_BY_NC_4_0	Behind the Vines Foundation	Behind the Vines Foundation			2025-05-12T16:22:53.252Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4901625418	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/222349523	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.000671	-84.683236	8.0						2024-05-09T18:06	9	5	2024	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	222349523		C Hewitt	2024-06-13T00:14:06	CC_BY_NC_4_0	beck_chocomenta	beck_chocomenta			2025-05-12T14:16:03.858Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
